"Query","Match","HMDB","PubChem","ChEBI","KEGG","METLIN","SMILES","Comment"
"4915","Procarbazine","HMDB0015299","4915","71417","C07402",NA,"CNNCC1=CC=C(C=C1)C(=O)NC(C)C","1"
"151228","4-Pyridoxolactone","HMDB0003454","151228","16871","C00971","6936","CC1=NC=C2COC(=O)C2=C1O","1"
"8405","Isoquinoline","HMDB0034244","8405","16092","C06323",NA,"C1=CC=C2C=NC=CC2=C1","1"
"4485","Nifedipine","HMDB0015247","4485","7565","C07266",NA,"COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC","1"
"91741","Hexaflumuron","HMDB0253130","91741","39383","C18861",NA,"OC(N=C(O)C1=C(F)C=CC=C1F)=NC1=CC(Cl)=C(OC(F)(F)C(F)F)C(Cl)=C1","1"
"56206","Difloxacin","HMDB0251259","56206","4537","C11234",NA,"CN1CCN(CC1)C1=C(F)C=C2C(=C1)N(C=C(C(O)=O)C2=O)C1=CC=C(F)C=C1","1"
"107754","NA","NA","NA","NA","NA","NA","NA","0"
"7107","NA","NA","NA","NA","NA","NA","NA","0"
"4098","Methapyrilene","HMDB0254524","4098","6820","C11114",NA,"CN(C)CCN(CC1=CC=CS1)C1=CC=CC=N1","1"
"238498","Ethyl 3-oxohexanoate","HMDB0031307","238498","18119","C02975",NA,"CCCC(=O)CC(=O)OCC","1"
"54678503","(E)-2,3-Dihydroxybut-2-enedioic acid",NA,"54678503",NA,NA,NA,NA,"1"
"439462","NA","NA","NA","NA","NA","NA","NA","0"
"54675753","Aspulvinone E",NA,"54675753",NA,NA,NA,NA,"1"
"6926","2-Aminobenzenesulfonic acid","HMDB0304940","6926","1015","C06333",NA,"NC1=CC=CC=C1S(O)(=O)=O","1"
"21","Acetohydroxybutyrate",NA,"21","982","C00659",NA,"CCC(O)(C(C)=O)C(=O)O","1"
"11954071","2-S-glutathionyl acetate","HMDB0062198","11954071","34302","C14862",NA,"[H][C@](N)(CCC(O)=N[C@@]([H])(CSCC(O)=O)C(O)=NCC(O)=O)C(O)=O","1"
"7945","Ethyl isovalerate","HMDB0030028","7945","31571","C12290",NA,"CCOC(=O)CC(C)C","1"
"6465","Piperidione",NA,"6465",NA,NA,NA,NA,"1"
"4178","Mexiletine","HMDB0014523","4178","6916","C07220",NA,"CC(N)COC1=C(C)C=CC=C1C","1"
"439358","5-Aminopentanamide","HMDB0012176","439358","18120","C00990",NA,"NCCCCC(N)=O","1"
"6009","Aminophenazone","HMDB0015493","6009","160246","C07539",NA,"CN(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1","1"
"7463","p-Cymene","HMDB0005805","7463","28768","C06575",NA,"CC(C)C1=CC=C(C)C=C1","1"
"439612","NA","NA","NA","NA","NA","NA","NA","0"
"5281213","NA","NA","NA","NA","NA","NA","NA","0"
"75619","N-Acetylhistidine","HMDB0032055","75619","16437","C02997",NA,"CC(=O)N[C@@H](CC1=CNC=N1)C(O)=O","1"
"41368","Triadimenol","HMDB0259143","41368","9666","C11127",NA,"CC(C)(C)C(O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1","1"
"240071","NA","NA","NA","NA","NA","NA","NA","0"
"3762","Isoetharine","HMDB0014366","3762","775164","C07053",NA,"CCC(NC(C)C)C(O)C1=CC(O)=C(O)C=C1","1"
"441306","NA","NA","NA","NA","NA","NA","NA","0"
"161557","NA","NA","NA","NA","NA","NA","NA","0"
"10785","NA","NA","NA","NA","NA","NA","NA","0"
"83831","NA","NA","NA","NA","NA","NA","NA","0"
"9543061","NA","NA","NA","NA","NA","NA","NA","0"
"12565","Precocene II","HMDB0256742","12565","35606","C09018",NA,"COC1=C(OC)C=C2C=CC(C)(C)OC2=C1","1"
"16760658","NA","NA","NA","NA","NA","NA","NA","0"
"49852441","NA","NA","NA","NA","NA","NA","NA","0"
"54693278","NA","NA","NA","NA","NA","NA","NA","0"
"442360","(-)-alpha-Curcumene","HMDB0061838","442360","10225","C09649",NA,"[H][C@@](C)(CCC=C(C)C)C1=CC=C(C)C=C1","1"
"5284474","3-Amino-1,4-dimethyl-5H-pyrido[4,3-b]indole","HMDB0029746","5284474",NA,"C19306",NA,"CC1=C2C(NC3=CC=CC=C23)=C(C)C(N)=N1","1"
"440000","N-Formimidoyl-aspartic acid",NA,"440000",NA,NA,NA,NA,"1"
"95075","NA","NA","NA","NA","NA","NA","NA","0"
"159088","Mukaadial",NA,"159088",NA,NA,NA,NA,"1"
"5866","NA","NA","NA","NA","NA","NA","NA","0"
"11954205","NA","NA","NA","NA","NA","NA","NA","0"
"72319","Plumieride",NA,"72319",NA,NA,NA,NA,"1"
"5462471","NA","NA","NA","NA","NA","NA","NA","0"
"221493","Cholic acid","HMDB0000619","221493","16359","C00695","206","C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C","1"
"249877","NA","NA","NA","NA","NA","NA","NA","0"
"93362","NA","NA","NA","NA","NA","NA","NA","0"
"33037","Glucaric acid","HMDB0000663","33037","16002","C00818","5633","O[C@@H]([C@H](O)[C@@H](O)C(O)=O)[C@H](O)C(O)=O","1"
"442387","NA","NA","NA","NA","NA","NA","NA","0"
"5280818","NA","NA","NA","NA","NA","NA","NA","0"
"17756753","NA","NA","NA","NA","NA","NA","NA","0"
"443037","Chlorpromazine-N-oxide","HMDB0060573","443037","3648","C10966",NA,"CN(C)(=O)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2","1"
"10007","Chlorphentermine","HMDB0250132","10007",NA,"C07559",NA,"CC(C)(N)CC1=CC=C(Cl)C=C1","1"
"6321196","NA","NA","NA","NA","NA","NA","NA","0"
"5281647","Mangiferol","HMDB0302730","5281647","6682","C10077",NA,"[H][C@]1(CO)O[C@@]([H])(C2=C(O)C3=C(OC4=C(C=C(O)C(O)=C4)C3=O)C=C2O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O","1"
"5281760","NA","NA","NA","NA","NA","NA","NA","0"
"2303","Methyl 2,6-dimethyl-5-nitro-4-[2-(trifluoromethyl)phenyl]-1,4-dihydropyridine-3-carboxylate","HMDB0247310","2303","131345","C13758",NA,"COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1C(F)(F)F)[N+]([O-])=O","1"
"7254","1D-1-Guanidino-1-deoxy-3-dehydro-scyllo-inositol",NA,"7254",NA,"C04673",NA,NA,"1"
"442237","Gigantine",NA,"442237",NA,NA,NA,NA,"1"
"597195","NA","NA","NA","NA","NA","NA","NA","0"
"10706137","NA","NA","NA","NA","NA","NA","NA","0"
"126950","NA","NA","NA","NA","NA","NA","NA","0"
"6115","Aniline","HMDB0003012","6115","17296","C00292","489","NC1=CC=CC=C1","1"
"798","Indole","HMDB0000738","798","16881","C00463","286","N1C=CC2=C1C=CC=C2","1"
"8452","Cyclopentanone","HMDB0031407","8452","16486","C00557",NA,"O=C1CCCC1","1"
"228810","NA","NA","NA","NA","NA","NA","NA","0"
"4650","Quinone","HMDB0003364","4650","16509","C00472","6905","O=C1C=CC(=O)C=C1","1"
"164795","N(6)-Methyllysine","HMDB0002038","164795","17604","C02728",NA,"CNCCCC[C@H](N)C(O)=O","1"
"73094","NA","NA","NA","NA","NA","NA","NA","0"
"440150","Ethyl (R)-3-hydroxyhexanoate",NA,"440150",NA,NA,NA,NA,"1"
"2724","NA","NA","NA","NA","NA","NA","NA","0"
"92283","Glucurono-6,3-lactone",NA,"92283",NA,NA,NA,NA,"1"
"440188","NA","NA","NA","NA","NA","NA","NA","0"
"2244","Aspirin","HMDB0001879","2244","15365","C01405",NA,"CC(=O)OC1=CC=CC=C1C(O)=O","1"
"5801","NA","NA","NA","NA","NA","NA","NA","0"
"7991","Valeric acid","HMDB0000892","7991","17418","C00803","110","CCCCC(O)=O","1"
"9793905","NA","NA","NA","NA","NA","NA","NA","0"
"9833951","NA","NA","NA","NA","NA","NA","NA","0"
"25202224","NA","NA","NA","NA","NA","NA","NA","0"
"10198","NA","NA","NA","NA","NA","NA","NA","0"
"107807","Perindopril","HMDB0014928","107807","8024","C07706",NA,"[H][C@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O","1"
"102926","Mannoheptulose","HMDB0254327","102926",NA,NA,NA,"OCC(O)C(O)C(O)C(O)C(=O)CO","1"
"444795","all-trans-Retinoic acid","HMDB0001852","444795","15367","C00777","2277","C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O","1"
"443292","6-Hydroxy-5,7-dimethyl-2-methylamino-4-(3-pyridylmethyl)benzothiazole","HMDB0251659","443292","4732","C11593",NA,"CNC1=NC2=C(S1)C(C)=C(O)C(C)=C2CC1=CN=CC=C1","1"
"46173893","NA","NA","NA","NA","NA","NA","NA","0"
"5280472","Thalassemine",NA,"5280472",NA,NA,NA,NA,"1"
"9877911","NA","NA","NA","NA","NA","NA","NA","0"
"56928084","Anthocyanin 3'-O-beta-D-glucoside",NA,"56928084",NA,NA,NA,NA,"1"
"69507","Fructose 6-phosphate","HMDB0000124","69507","15946","C00085","5159","OCC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(O)(O)=O","1"
"29697","NA","NA","NA","NA","NA","NA","NA","0"
"6559","Isobutyronitrile","HMDB0341484","6559",NA,NA,NA,"CC(C)C#N","1"
"65407","NA","NA","NA","NA","NA","NA","NA","0"
"445154","Resveratrol","HMDB0003747","445154","45713","C03582",NA,"OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1","1"
"240","Benzaldehyde","HMDB0006115","240","17169","C00261",NA,"O=CC1=CC=CC=C1","1"
"2331","Benzamide","HMDB0004461","2331","28179","C09815",NA,"NC(=O)C1=CC=CC=C1","1"
"445404","7-Methylguanosine","HMDB0001107","445404","20794",NA,"6008","CN1C=[N+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C2=C1C(=O)N=C(N)N2","1"
"442636","NA","NA","NA","NA","NA","NA","NA","0"
"3417835","NA","NA","NA","NA","NA","NA","NA","0"
"244","Benzyl alcohol","HMDB0003119","244","17987","C00556",NA,"OCC1=CC=CC=C1","1"
"5280820","NA","NA","NA","NA","NA","NA","NA","0"
"10110","Propynoic acid","HMDB0006804","10110","33199","C00804",NA,"OC(=O)C#C","1"
"440187","NA","NA","NA","NA","NA","NA","NA","0"
"6274","Histidine","HMDB0000177","6274","15971","C00135","21","N[C@@H](CC1=CN=CN1)C(O)=O","1"
"243","Benzoic acid","HMDB0001870","243","30746","C00180","1297","OC(=O)C1=CC=CC=C1","1"
"176630","Oblongolide",NA,"176630",NA,NA,NA,NA,"1"
"135","4-Hydroxybenzoic acid","HMDB0000500","135","30763","C00156","5486","OC(=O)C1=CC=C(O)C=C1","1"
"5962","Lysine","HMDB0000182","5962","18019","C00047","5200","NCCCC[C@H](N)C(O)=O","1"
"670","Dihydroxyacetone","HMDB0001882","670","16016","C00184","6368","OCC(=O)CO","1"
"25201132","NA","NA","NA","NA","NA","NA","NA","0"
"10144","Liriodenine","HMDB0301844","10144","70649","C09567",NA,"O=C1C2=C(C=CC=C2)C2=C3C(C=CN=C13)=CC1=C2OCO1","1"
"92042784","NA","NA","NA","NA","NA","NA","NA","0"
"439361","D-Prephenyl lactate",NA,"439361",NA,NA,NA,NA,"1"
"25244469","NA","NA","NA","NA","NA","NA","NA","0"
"33741","Tramadol","HMDB0014339","33741","75725","C07153",NA,"COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C","1"
"23675735","NA","NA","NA","NA","NA","NA","NA","0"
"3037919","NA","NA","NA","NA","NA","NA","NA","0"
"972","Oxalosuccinic acid","HMDB0003974","972","44712","C05379","6996","OC(=O)C[C@H](C(O)=O)C(=O)C(O)=O","1"
"10243361","Homocarnosine","HMDB0000745","10243361","85981","C00884","270","NCCCC(=O)N[C@@H](CC1=CNC=N1)C(O)=O","1"
"441320","NA","NA","NA","NA","NA","NA","NA","0"
"439694","NA","NA","NA","NA","NA","NA","NA","0"
"4931","N-Isopropyl-2-chloroacetanilide",NA,"4931",NA,NA,NA,NA,"1"
"5459798","N(alpha),N(alpha),N(alpha)-Trimethyl-histidine",NA,"5459798",NA,NA,NA,NA,"1"
"1030","NA","NA","NA","NA","NA","NA","NA","0"
"66494","Phenolphthalin",NA,"66494",NA,NA,NA,NA,"1"
"31099","Formetanate","HMDB0252444","31099","38491",NA,NA,"CNC(=O)OC1=CC=CC(=C1)N=CN(C)C","1"
"151011","NA","NA","NA","NA","NA","NA","NA","0"
"5280625","2-Aminomuconic acid semialdehyde","HMDB0001280","5280625","15745","C03824","6133","N\C(=C\C=C/C=O)C(O)=O","1"
"25572","Ancymidol","HMDB0248390","25572","73171","C18774",NA,"COC1=CC=C(C=C1)C(O)(C1CC1)C1=CN=CN=C1","1"
"193187","D-Lysopine",NA,"193187",NA,"C04020",NA,NA,"1"
"5281559","NA","NA","NA","NA","NA","NA","NA","0"
"440915","NA","NA","NA","NA","NA","NA","NA","0"
"16","NA","NA","NA","NA","NA","NA","NA","0"
"17531","Ethyl azinphos","HMDB0248806","17531","38587","C18644",NA,"CCOP(=S)(OCC)SCN1N=NC2=CC=CC=C2C1=O","1"
"64961","beta-Carboline","HMDB0012897","64961","109895","C20157",NA,"N1C2=CC=CC=C2C2=CC=NC=C12","1"
"14989","NA","NA","NA","NA","NA","NA","NA","0"
"153367","N-(Acetyloxy)benzenamine",NA,"153367",NA,NA,NA,NA,"1"
"7533","Cyclamic acid","HMDB0031340","7533","15964","C02824",NA,"OS(=O)(=O)NC1CCCCC1","1"
"638186","NA","NA","NA","NA","NA","NA","NA","0"
"25203618","NA","NA","NA","NA","NA","NA","NA","0"
"68294649","4-(3-Methylbut-2-enyl)-L-abrine",NA,"68294649",NA,NA,NA,NA,"1"
"62258","Cathinone",NA,"62258",NA,NA,NA,NA,"1"
"654","Diethylphosphate","HMDB0012209","654","27708","C06608",NA,"CCOP(O)(=O)OCC","1"
"2726","Chlorpromazine","HMDB0014620","2726","3647","C06906",NA,"CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2","1"
"41322","Benzo[a]pyrene-7,8-dihydrodiol-9,10-oxide","HMDB0062470","41322","30614","C14853",NA,"OC1C2OC2C2=C(C=C3C=CC4=C5C(C=CC2=C35)=CC=C4)C1O","1"
"7361","2-Furanmethanol","HMDB0013742","7361","207496","C20441",NA,"OCC1=CC=CO1","1"
"6817","NA","NA","NA","NA","NA","NA","NA","0"
"17533","2,2-bis(4-Chlorophenyl)ethanol",NA,"17533",NA,NA,NA,NA,"1"
"5460362","D-Alanyl-D-alanine","HMDB0003459","5460362","16576","C00993","6937","C[C@@H](N)C(=O)N[C@H](C)C(O)=O","1"
"47346","Capsiamide","HMDB0040940","47346",NA,"C17515",NA,"CC(C)CCCCCCCCCCCC\N=C(\C)O","1"
"5460375","3-phospho-hydroxypyruvate","HMDB0304153","5460375","18110",NA,NA,"[O-]C(=O)C(=O)COP([O-])([O-])=O","1"
"5281816","Annuloline",NA,"5281816",NA,NA,NA,NA,"1"
"5281514","Buddledin A",NA,"5281514",NA,NA,NA,NA,"1"
"4935","Proparacaine","HMDB0014945","4935","309007","C07383",NA,"CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC","1"
"91751","Prosulfuron",NA,"91751",NA,NA,NA,NA,"1"
"5391","Temazepam","HMDB0014376","5391","195909","C07125",NA,"CN1C2=C(C=C(Cl)C=C2)C(=NC(O)C1=O)C1=CC=CC=C1","1"
"440736","3-Hydroxykynurenamine","HMDB0060281","440736",NA,"C05636",NA,"NCCC(=O)C1=C(N)C(O)=CC=C1","1"
"83553","NA","NA","NA","NA","NA","NA","NA","0"
"5281976","(2E)-4-hydroxy-3-methylbut-2-en-1-yl trihydrogen diphosphate",NA,"5281976","15664","C11811",NA,"C/C(=C\COP(=O)(O)OP(=O)(O)O)CO","1"
"14608351","NA","NA","NA","NA","NA","NA","NA","0"
"441789","Bruceoside A",NA,"441789",NA,NA,NA,NA,"1"
"24450","NA","NA","NA","NA","NA","NA","NA","0"
"53297442","alpha-[3-(Nitrosoamino)propyl]-3-pyridinemethanol","HMDB0062443","53297442","82575","C19581",NA,"ON=NCCCC(O)C1=CN=CC=C1","1"
"441436","NA","NA","NA","NA","NA","NA","NA","0"
"65115","NA","NA","NA","NA","NA","NA","NA","0"
"439167","NA","NA","NA","NA","NA","NA","NA","0"
"442538","Rhododendrin",NA,"442538",NA,NA,NA,NA,"1"
"16115","Chloroxuron","HMDB0250129","16115","82200",NA,NA,"CN(C)C(=O)NC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1","1"
"124021","NA","NA","NA","NA","NA","NA","NA","0"
"64956","3-Aminoisobutanoic acid","HMDB0003911","64956","27389","C05145","5472","CC(CN)C(O)=O","1"
"73172","NA","NA","NA","NA","NA","NA","NA","0"
"53518","NA","NA","NA","NA","NA","NA","NA","0"
"5460449","NA","NA","NA","NA","NA","NA","NA","0"
"439401","4-Methylene-glutamine",NA,"439401",NA,NA,NA,NA,"1"
"38078","NA","NA","NA","NA","NA","NA","NA","0"
"122850","Aromadendrin","HMDB0030847","122850","15401","C00974",NA,"O[C@@H]1[C@H](OC2=CC(O)=CC(O)=C2C1=O)C1=CC=C(O)C=C1","1"
"3037","Dichlorophen","HMDB0251200","3037",NA,"C14292",NA,"OC1=CC=C(Cl)C=C1CC1=CC(Cl)=CC=C1O","1"
"73604","NA","NA","NA","NA","NA","NA","NA","0"
"6999783","NA","NA","NA","NA","NA","NA","NA","0"
"96118","Tetramethylscutellarein","HMDB0030575","96118","34357","C14472",NA,"COC1=CC=C(C=C1)C1=CC(=O)C2=C(OC)C(OC)=C(OC)C=C2O1","1"
"69160","7-Methyluric acid","HMDB0011107","69160","80470","C16355",NA,"CN1C(=O)NC2=C1C(=O)NC(=O)N2","1"
"4058","Meperidine","HMDB0014597","4058","122528","C07128",NA,"CCOC(=O)C1(CCN(C)CC1)C1=CC=CC=C1","1"
"6287","L-Valine","HMDB0000883","6287","16414","C00183","5842","CC(C)[C@H](N)C(O)=O","1"
"70","Ketoleucine","HMDB0000695","70","48430","C00233","5663","CC(C)CC(=O)C(O)=O","1"
"5460056","D-Xylonate","HMDB0242170","5460056","17746","C00502",NA,"[H][C@@](O)(CO)[C@]([H])(O)[C@@]([H])(O)C([O-])=O","1"
"5280373","Biochanin A","HMDB0002338","5280373","17574","C00814",NA,"COC1=CC=C(C=C1)C1=COC2=CC(O)=CC(O)=C2C1=O","1"
"160505","Sulochrin",NA,"160505",NA,NA,NA,NA,"1"
"5460151","NA","NA","NA","NA","NA","NA","NA","0"
"5994","Progesterone","HMDB0001830","5994","17026","C00410","402","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C","1"
"439960","D-Leucic acid","HMDB0000624","439960","55534","C03264","5597","CC(C)C[C@@H](O)C(O)=O","1"
"9858729","9,12,13-TriHOME","HMDB0004708","9858729","34506","C14833",NA,"CCCCC[C@H](O)[C@@H](O)\C=C\[C@@H](O)CCCCCCCC(O)=O","1"
"289","Pyrocatechol","HMDB0000957","289","18135","C00090","282","OC1=CC=CC=C1O","1"
"5280406","NA","NA","NA","NA","NA","NA","NA","0"
"5281745","Rosmarinine",NA,"5281745",NA,NA,NA,NA,"1"
"5280703","NA","NA","NA","NA","NA","NA","NA","0"
"5482","Tioconazole","HMDB0015142","5482","77898","C08082",NA,"ClC1=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=CS1","1"
"165271","L-Histidinol","HMDB0003431","165271","16255","C00860","3267","N[C@H](CO)CC1=CNC=N1","1"
"115015","Cysteine-S-sulfate","HMDB0000731","115015","27891","C05824",NA,"N[C@@H](CSS(O)(=O)=O)C(O)=O","1"
"23665888","NA","NA","NA","NA","NA","NA","NA","0"
"39385","Triadimefon","HMDB0259142","39385","84002","C11156",NA,"CC(C)(C)C(=O)C(OC1=CC=C(Cl)C=C1)N1C=NC=N1","1"
"104150","Ethyl butylacetylaminopropionate","HMDB0246904","104150",NA,"C18830",NA,"CCCCN(CCC(=O)OCC)C(C)=O","1"
"5280640","(Z)-But-1-ene-1,2,4-tricarboxylate","HMDB0060320","5280640","17516","C04002",NA,"OC(=O)CC\C(=C\C(O)=O)C(O)=O","1"
"5459830","NA","NA","NA","NA","NA","NA","NA","0"
"20849110","NA","NA","NA","NA","NA","NA","NA","0"
"10953","delta-Valerolactone","HMDB0250981","10953","16545","C02240",NA,"O=C1CCCCO1","1"
"160705","NA","NA","NA","NA","NA","NA","NA","0"
"5281625","Dehydrocycloguanandin",NA,"5281625",NA,NA,NA,NA,"1"
"441491","Thial-1-Propene-1-thiol S-oxide","HMDB0040346","441491","8475","C08389",NA,"CCC=S=O","1"
"2762","Cinoxacin","HMDB0014965","2762","3716","C08052",NA,"CCN1N=C(C(O)=O)C(=O)C2=CC3=C(OCO3)C=C12","1"
"442541","Robustaol A",NA,"442541",NA,NA,NA,NA,"1"
"10836","Methamphetamine","HMDB0015517","10836","6809","C07164",NA,"CN[C@@H](C)CC1=CC=CC=C1","1"
"8776","Mescaline","HMDB0254474","8776","28346","C06546",NA,"COC1=CC(CCN)=CC(OC)=C1OC","1"
"81399","NA","NA","NA","NA","NA","NA","NA","0"
"93556","NA","NA","NA","NA","NA","NA","NA","0"
"5280847","NA","NA","NA","NA","NA","NA","NA","0"
"2519","Caffeine","HMDB0001847","2519","27732","C07481","1455","CN1C=NC2=C1C(=O)N(C)C(=O)N2C","1"
"66166","Bisphenol B","HMDB0245327","66166",NA,"C14225",NA,"CCC(C)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1","1"
"150856","5-Fluorouridine monophosphate","HMDB0060397","150856","40101","C16634",NA,"O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(O)=O)N1C=C(F)C(O)=NC1=O","1"
"14345197","NA","NA","NA","NA","NA","NA","NA","0"
"6288","L-Threonine","HMDB0000167","6288","16857","C00188","32","C[C@@H](O)[C@H](N)C(O)=O","1"
"5921","N-Nitrosodiethylamine",NA,"5921",NA,NA,NA,NA,"1"
"5245705","NA","NA","NA","NA","NA","NA","NA","0"
"248906","NA","NA","NA","NA","NA","NA","NA","0"
"281241","NA","NA","NA","NA","NA","NA","NA","0"
"5280653","1-O-trans-Cinnamoyl-beta-D-glucose",NA,"5280653",NA,NA,NA,NA,"1"
"26454","Nonane-4,6-dione",NA,"26454",NA,NA,NA,NA,"1"
"26447","(-)-Menthone","HMDB0035162","26447","15410","C00843",NA,"CC(C)[C@@H]1CC[C@@H](C)CC1=O","1"
"13566","NA","NA","NA","NA","NA","NA","NA","0"
"108214","5-Acetylamino-6-formylamino-3-methyluracil","HMDB0011105","108214","32643","C16365",NA,"CN1C(=O)NC(NC=O)=C(NC(C)=O)C1=O","1"
"753","Glycerol","HMDB0000131","753","17754","C00116","105","OCC(O)CO","1"
"5280371","Bergaptol","HMDB0013679","5280371","17377","C00758",NA,"OC1=C2C=CC(=O)OC2=CC2=C1C=CO2","1"
"60773","Valaciclovir","HMDB0014716","60773","35854","C07184",NA,"CC(C)[C@H](N)C(=O)OCCOCN1C=NC2=C1NC(N)=NC2=O","1"
"89954","2-Hydroxyethylphosphonic acid",NA,"89954",NA,NA,NA,NA,"1"
"5282253","NA","NA","NA","NA","NA","NA","NA","0"
"49","alpha-Ketoisovaleric acid","HMDB0000019","49","16530","C00141","5091","CC(C)C(=O)C(O)=O","1"
"70364","Ethyl tyrosinate",NA,"70364",NA,NA,NA,NA,"1"
"16007","NA","NA","NA","NA","NA","NA","NA","0"
"5281772","Fagaramide",NA,"5281772",NA,NA,NA,NA,"1"
"25641","4-Heptyloxyphenol","HMDB0246434","25641",NA,"C14236",NA,"CCCCCCCOC1=CC=C(O)C=C1","1"
"46173720","NA","NA","NA","NA","NA","NA","NA","0"
"99456","NA","NA","NA","NA","NA","NA","NA","0"
"439233","Formiminoglutamic acid","HMDB0000854","439233","7274","C00439","5817","OC(=O)CC[C@H](NC=N)C(O)=O","1"
"54678486","Warfarin","HMDB0001935","54678486","87732","C01541","3031","CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2","1"
"288","NA","NA","NA","NA","NA","NA","NA","0"
"24798681","NA","NA","NA","NA","NA","NA","NA","0"
"5281813","Wedelolactone","HMDB0259891","5281813","10037","C10541",NA,"COC1=CC(O)=C2C3=C(C4=CC(O)=C(O)C=C4O3)C(=O)OC2=C1","1"
"3023","Dibenzothiophene","HMDB0251165","3023","23681","C20125",NA,"S1C2=C(C=CC=C2)C2=C1C=CC=C2","1"
"7894","3-Methyl-1-butylamine","HMDB0031659","7894","43689","C02640",NA,"CC(C)CCN","1"
"12456","NA","NA","NA","NA","NA","NA","NA","0"
"5280642","NA","NA","NA","NA","NA","NA","NA","0"
"5281631","Euxanthone","HMDB0030724","5281631","4946","C10061",NA,"OC1=CC2=C(OC3=CC=CC(O)=C3C2=O)C=C1","1"
"445262","4-Amino-1-piperidinecarboxylic acid","HMDB0060385","445262",NA,"C16837",NA,"NC1CCN(CC1)C(O)=O","1"
"68374","7-Methylxanthine","HMDB0001991","68374","48991","C16353",NA,"CN1C=NC2=C1C(=O)NC(=O)N2","1"
"54693473","NA","NA","NA","NA","NA","NA","NA","0"
"3607071","NA","NA","NA","NA","NA","NA","NA","0"
"11526601","NA","NA","NA","NA","NA","NA","NA","0"
"88299","5-Acetylamino-6-amino-3-methyluracil","HMDB0004400","88299",NA,"C16366",NA,"CN1C(=O)NC(N)=C(NC(C)=O)C1=O","1"
"3080609","Dehydroglycine",NA,"3080609",NA,NA,NA,NA,"1"
"688084","L-Metanephrine","HMDB0062493","688084",NA,"C05588",NA,"CNC[C@H](O)C1=CC(OC)=C(O)C=C1","1"
"6194","Uracil mustard","HMDB0014929","6194","9884","C11686",NA,"ClCCN(CCCl)C1=CNC(=O)NC1=O","1"
"16212118","NA","NA","NA","NA","NA","NA","NA","0"
"39681","Isoprothiolane","HMDB0031779","39681","6047","C11111",NA,"CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1","1"
"777","NA","NA","NA","NA","NA","NA","NA","0"
"11096","psi-Pelletierine","HMDB0034580","11096",NA,"C10865",NA,"CN1C2CCCC1CC(=O)C2","1"
"2537","D-Camphor","HMDB0303206","2537","36773","C18369",NA,"CC1(C)C2CCC1(C)C(=O)C2","1"
"27944","NA","NA","NA","NA","NA","NA","NA","0"
"8663","2-Naphthol","HMDB0012322","8663","10432","C11713",NA,"OC1=CC2=CC=CC=C2C=C1","1"
"24892804","NA","NA","NA","NA","NA","NA","NA","0"
"5353","Sulmazole","HMDB0258615","5353","34988","C13749",NA,"COC1=C(C=CC(=C1)S(C)=O)C1=NC2=C(N1)C=CC=N2","1"
"97588","2-Dimethylaminoethylphosphonic acid",NA,"97588",NA,NA,NA,NA,"1"
"1794427","Chlorogenic acid","HMDB0003164","1794427","16112","C00852","3498","O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\C2=CC(O)=C(O)C=C2)[C@@H]1O)C(O)=O","1"
"439918","Guanidinosuccinic acid","HMDB0003157","439918","17072","C03139","10","NC(=N)N[C@@H](CC(O)=O)C(O)=O","1"
"980","4-Nitrophenol","HMDB0001232","980","16836","C00870","4100","OC1=CC=C(C=C1)[N+]([O-])=O","1"
"50990930","NA","NA","NA","NA","NA","NA","NA","0"
"440473","Mimosine","HMDB0015188","440473","29063","C04771",NA,"N[C@@H](CN1C=CC(=O)C(O)=C1)C(O)=O","1"
